"logFC","logCPM","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
-3.94532952018074,5.46330606941961,2.74131595046861e-07,0.00261761902170029,"39069",NA,NA
-3.30653849877966,4.39556195412232,3.69222953086532e-07,0.00261761902170029,"16760",NA,NA
-4.09558499042085,11.1522861480051,4.27370090444796e-07,0.00261761902170029,"39075",NA,NA
-3.44615025503118,4.42798235898307,4.55436106428933e-07,0.00261761902170029,"3379",NA,NA
-4.0904555688778,5.28906896432106,8.63642075138763e-07,0.00397102626148803,"39245",NA,NA
-4.19269917240943,5.38421695261259,1.3511739873731e-06,0.00430491243519302,"6708","SPTA1","spectrin alpha, erythrocytic 1"
-3.18245474565308,6.66995377943243,1.40980241545958e-06,0.00430491243519302,"6717","SRI","sorcin"
-4.35184651091818,4.67346055968878,1.64544705158841e-06,0.00430491243519302,"6736","SRY","sex determining region Y"
-3.76137526488742,4.62557989978815,1.68526367623911e-06,0.00430491243519302,"6694","SPP2","secreted phosphoprotein 2"
-4.24285390592325,1.19560226240728,2.08230064949689e-06,0.0046141244830869,"39200",NA,NA
-5.13769565845952,1.39152059260468,2.20771506367794e-06,0.0046141244830869,"52390",NA,NA
-3.78595072749776,8.42035398076773,2.57723533791672e-06,0.00493755336822545,"39076",NA,NA
-8.22500790352734,-0.100167268555452,3.16849025474956e-06,0.00524732541474906,"6750","SST","somatostatin"
-4.15739719231969,4.05811704065833,3.19541347570626e-06,0.00524732541474906,"52429",NA,NA
-3.70965521718933,3.33714589549928,5.52508496997358e-06,0.0084681135639795,"6725","SRMS","src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites"
4.84501452505323,2.41895144265433,6.69933610570252e-06,0.00962610856688131,"30141",NA,NA
-5.85088758085742,-0.378432826700384,7.15517085922819e-06,0.00967631635609742,"6764","DENND2B","DENN domain containing 2B"
-3.51304932342188,2.64599091437076,7.99372118062901e-06,0.0102097583301478,"39124",NA,NA
-3.65482130259353,3.0319145421839,8.54449703414511e-06,0.0103388414113156,"39211",NA,NA
-3.16097312813771,5.12940721353301,1.04178517762739e-05,0.0119753206168269,"6695","SPOCK1","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1"
-2.86913484575792,4.23039301898273,1.09933894467941e-05,0.0120351439705618,"52463",NA,NA
-3.82730982430662,3.87948110396479,1.38943291617187e-05,0.0142036711001875,"39130",NA,NA
-2.8029391177415,6.87180497637516,1.42098492955334e-05,0.0142036711001875,"13257",NA,NA
-4.04551923755669,0.193593585611808,1.81440591828726e-05,0.0166511448969093,"39145",NA,NA
-5.40395651486566,-0.378795000685629,1.86230373791064e-05,0.0166511448969093,"6751","SSTR1","somatostatin receptor 1"
-2.80096992796846,3.88525659052823,1.91906740334129e-05,0.0166511448969093,"4443",NA,NA
-5.0161455358957,3.11454758092308,1.95554985740126e-05,0.0166511448969093,"6714","SRC","SRC proto-oncogene, non-receptor tyrosine kinase"
-3.25460935269312,6.36319637725904,2.41473003137219e-05,0.019694925766243,"52465",NA,NA
2.30221040541926,2.51882931739241,2.4843534024404e-05,0.019694925766243,"3722",NA,NA
-3.92665331412668,2.03735651677889,2.63826502489828e-05,0.0202179043074705,"52444",NA,NA
-4.31349636466972,0.91725666695948,2.83031846778407e-05,0.0203443824030376,"6705","SPRR2F","small proline rich protein 2F"
-4.09817013643658,2.88361350650942,2.83175396649501e-05,0.0203443824030376,"52473",NA,NA
-3.29805312154589,5.69503229909178,3.19235931369416e-05,0.022240103218736,"6702","SPRR2C","small proline rich protein 2C (pseudogene)"
-4.73899251977134,2.68089170844433,4.83726550435081e-05,0.0327084511603015,"39165",NA,NA
-4.05039782326039,1.62166458122836,5.01329874136531e-05,0.0329302108754253,"6758","SSX5","SSX family member 5"
-3.04782520668177,2.85319555898761,5.33491264713443e-05,0.0340693449326724,"39088",NA,NA
-3.33433183965393,4.64373426641777,6.41427929233145e-05,0.0398552110623514,"52431",NA,NA
-4.72285410160985,-0.122592782625242,7.1333943011e-05,0.043157035521655,"52435",NA,NA
-4.56004519635815,3.73767106123419,7.58229901653419e-05,0.0446966806128515,"52471",NA,NA
-2.96353350051774,3.62323389031587,7.84064172932475e-05,0.045064088339294,"52421",NA,NA
-4.60083183110621,0.437533420475971,8.2357978851389e-05,0.0461807300925227,"12867",NA,NA
-3.30767008881006,2.89885797416404,0.000106634339533224,0.05836960633021,"39142",NA,NA
-4.20831149746572,0.552630474302423,0.000128848998793175,0.0688892670291883,"6749","SSRP1","structure specific recognition protein 1"
-3.32433851090064,1.86222937553,0.000143877930275048,0.0747229227029006,"6692","SPINT1","serine peptidase inhibitor, Kunitz type 1"
-3.58082738335603,0.00709819392220307,0.000146260614251002,0.0747229227029006,"39222",NA,NA
-2.59421729438721,4.49214749899776,0.000188418295854457,0.0941681874281299,"6712","SPTBN2","spectrin beta, non-erythrocytic 2"
2.64211559085853,-0.348959364719383,0.000195107642756734,0.0954366958931343,"13429",NA,NA
-2.39821558925853,5.06714056005723,0.000203447413723866,0.0974428341981601,"49043",NA,NA
-3.50785779401081,4.49939586820116,0.000211575897362514,0.0992679567421264,"52447",NA,NA
-3.89023196245015,2.15343946957085,0.000218343436177937,0.100394311954615,"39212",NA,NA
-3.62654559881463,3.47951710317684,0.000230548004115749,0.10286484632353,"39140",NA,NA
-3.79496743799824,3.50150213790764,0.000235496540813809,0.10286484632353,"39148",NA,NA
-3.14306593829982,5.12740523819105,0.000237139489132104,0.10286484632353,"52425",NA,NA
-2.18896055413907,-0.300254757850845,0.000254001553579899,0.105731994738136,"3207","HOXA11","homeobox A11"
-3.25007575429557,3.66008986431784,0.000260986696107372,0.105731994738136,"6709","SPTAN1","spectrin alpha, non-erythrocytic 1"
-3.0392627371998,3.92400032838043,0.00026532650069517,0.105731994738136,"39154",NA,NA
-2.49645887037236,1.17011292629555,0.00026553998102593,0.105731994738136,"53254",NA,NA
-3.00716973157204,3.45434690383671,0.000266744484332836,0.105731994738136,"39180",NA,NA
-3.58023963478258,4.44465545254249,0.000284081994816403,0.110542741914255,"39193",NA,NA
-1.63365499400986,2.37598807837211,0.000288508098661991,0.110542741914255,"16533",NA,NA
-4.20798263180709,0.724775558522005,0.000296904003190306,0.110542741914255,"39158",NA,NA
-2.36496469250458,6.97290242207824,0.000298114397506908,0.110542741914255,"39079",NA,NA
-1.51653748368955,3.25900930661571,0.000303055055708369,0.110591043345006,"13989",NA,NA
-1.97254112898278,-0.0255159878580174,0.000310159420873244,0.111415079466811,"28415","IGHV3-63","immunoglobulin heavy variable 3-63 (pseudogene)"
-2.06954625105022,4.43137982580214,0.000365538166430927,0.129288037634569,"52824",NA,NA
-3.04591281685485,1.81512782582169,0.000412334441228633,0.143629830361307,"39092",NA,NA
-1.28155698741915,-1.47572246007618,0.000430768803852796,0.14709075143646,"45953",NA,NA
-3.2605586178776,3.5202379825727,0.000435066163448425,0.14709075143646,"39183",NA,NA
-2.93985377357814,5.6830229691371,0.000467988127472814,0.155928218124638,"52438",NA,NA
-3.69410120142875,2.97349078668871,0.000502018389312079,0.161112246290621,"39133",NA,NA
3.36619363585761,-0.860779233890544,0.000503833457013744,0.161112246290621,"19793",NA,NA
2.61667017004827,-0.594769029500893,0.000504570758282937,0.161112246290621,"51214","IGF2-AS","IGF2 antisense RNA"
-3.15883926010213,5.79997883759295,0.000533601436378048,0.168047904415497,"52394",NA,NA
1.1000574777538,4.00559276215946,0.000547374258193053,0.16972352649489,"26807","SNORD43","small nucleolar RNA, C/D box 43"
-1.86172120211995,-0.590720909910808,0.000553687015533568,0.16972352649489,"2575",NA,NA
-2.56359320248112,10.2065595772773,0.00057554350989898,0.172355323396405,"39072",NA,NA
-3.91360515608106,2.37366587520443,0.000577266633385089,0.172355323396405,"52386",NA,NA
-2.82238648222349,-0.462957020628604,0.000718098382302697,0.211327539623389,"20298",NA,NA
-2.66204882977107,4.08942654065025,0.000727270440096412,0.211327539623389,"6696","SPP1","secreted phosphoprotein 1"
-2.55927046957262,1.03012292568542,0.000739290281992855,0.211327539623389,"48985",NA,NA
2.09732283487707,-1.56427000350254,0.000744564189190713,0.211327539623389,"30185",NA,NA
0.930608480160546,-0.196985586512051,0.000757155668645629,0.212280595392232,"5667",NA,NA
-1.22655065934265,5.66382204764705,0.000792347290463754,0.21800098675672,"256",NA,NA
1.55422411360221,3.29436611610746,0.000796523831560003,0.21800098675672,"47373",NA,NA
2.66495823075704,6.53501774557228,0.00081146091709664,0.219476311577079,"51271","UBAP1","ubiquitin associated protein 1"
-2.74528672888321,4.81000715111935,0.000828917352933201,0.220968857533294,"39177",NA,NA
-2.75227723673859,0.0899695887842768,0.00083620228818602,0.220968857533294,"23824",NA,NA
-2.81066184444007,1.80321098363269,0.000861416220799124,0.225044987683771,"39090",NA,NA
1.61923213354497,-2.39356051198901,0.000890355202948172,0.229047094969711,"11494",NA,NA
-3.40567026988056,-0.4546871238909,0.000896661093835318,0.229047094969711,"7725",NA,NA
-2.38083256288834,0.482829160139588,0.000929714183821398,0.234880539407186,"40807",NA,NA
-3.12673810423882,4.70597848974259,0.000960051414333111,0.239908500168676,"3551","IKBKB","inhibitor of nuclear factor kappa B kinase subunit beta"
